security,horizon,fold,regime,scheme,feature,importance_type,value,bucket
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag1,PredictionValuesChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag2,PredictionValuesChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag3,PredictionValuesChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag4,PredictionValuesChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag5,PredictionValuesChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,carry_roll,PredictionValuesChange,0.0,carry_roll
NOR_10Y,5,GFC,GFC,walk_forward,mom_63d,PredictionValuesChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_1m,PredictionValuesChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_3m,PredictionValuesChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_6m,PredictionValuesChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_12m,PredictionValuesChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,dev_ma_3m,PredictionValuesChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,dev_ma_12m,PredictionValuesChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,vol_20d,PredictionValuesChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,vol_regime,PredictionValuesChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,vol_zscore,PredictionValuesChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,level_zscore,PredictionValuesChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,slope_10_1,PredictionValuesChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,slope_10_5,PredictionValuesChange,6.145330419712408,curve
NOR_10Y,5,GFC,GFC,walk_forward,slope_5_1,PredictionValuesChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,sofr_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_level,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_chg_1d,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_term_slope,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,swap_ibor_basis,PredictionValuesChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,move_level,PredictionValuesChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,move_zscore,PredictionValuesChange,10.840002865911059,vol
NOR_10Y,5,GFC,GFC,walk_forward,vix_level,PredictionValuesChange,5.377820070396652,vol
NOR_10Y,5,GFC,GFC,walk_forward,vix_zscore,PredictionValuesChange,6.885091868349895,vol
NOR_10Y,5,GFC,GFC,walk_forward,v2x_level,PredictionValuesChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,vxn_level,PredictionValuesChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,ovx_level,PredictionValuesChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,gvz_level,PredictionValuesChange,8.676298540186366,vol
NOR_10Y,5,GFC,GFC,walk_forward,spx_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,spx_mom_3m,PredictionValuesChange,2.849700153805493,macro
NOR_10Y,5,GFC,GFC,walk_forward,sx5e_mom_1m,PredictionValuesChange,8.675297770660276,macro
NOR_10Y,5,GFC,GFC,walk_forward,sx5e_mom_3m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,mxwo_mom_1m,PredictionValuesChange,5.708964057634857,macro
NOR_10Y,5,GFC,GFC,walk_forward,ndx_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,oil_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,oil_mom_3m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,copper_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,opec_prod,PredictionValuesChange,5.004042722159679,macro
NOR_10Y,5,GFC,GFC,walk_forward,natgas_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,be5y_level,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,be10y_level,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,be_slope,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,be5y_chg_1m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ig_spread,PredictionValuesChange,0.0,credit
NOR_10Y,5,GFC,GFC,walk_forward,hy_spread,PredictionValuesChange,0.0,credit
NOR_10Y,5,GFC,GFC,walk_forward,ig_chg_1m,PredictionValuesChange,0.0,credit
NOR_10Y,5,GFC,GFC,walk_forward,hy_chg_1m,PredictionValuesChange,0.0,credit
NOR_10Y,5,GFC,GFC,walk_forward,cpi_yoy,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,pce_core_chg,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,nfp_change,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,pmi_us,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,pmi_eur,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,unemp_eur,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,cpi_nsa_level,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,pce_core_level,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,eur_3m,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,eur_1w,PredictionValuesChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,nor_ibor_1m,PredictionValuesChange,10.829373440689533,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_ibor_6m,PredictionValuesChange,0.6524836641965591,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_ecb_dfr_chg,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_ecb_dfr_level,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_eurnok_chg_1d,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_eurnok_level,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_eurnok_mom_1m,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_eurnok_mom_3m,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_eurnok_rvol_20d,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_govt_10y,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_govt_3y,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_govt_5y,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_i44_chg_1d,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_i44_level,PredictionValuesChange,8.010918568526357,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_i44_mom_1m,PredictionValuesChange,2.355958457029857,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_i44_mom_3m,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_i44_rvol_20d,PredictionValuesChange,4.418947288610518,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_kpi_yoy,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_kpijae_yoy,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_nibor_nowa_spread,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_nowa_level,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_polrate_chg_1d,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_polrate_days_since_chg,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_polrate_level,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_rb_rate_chg,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_rb_rate_level,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_unemp,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_usdnok_chg_1d,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_usdnok_level,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_usdnok_mom_1m,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_usdnok_mom_3m,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_usdnok_rvol_20d,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,swap_govt_spread,PredictionValuesChange,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_01,PredictionValuesChange,0.0,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_02,PredictionValuesChange,3.026610523600552,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_03,PredictionValuesChange,10.54315958852992,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_04,PredictionValuesChange,0.0,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_05,PredictionValuesChange,0.0,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_06,PredictionValuesChange,0.0,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_07,PredictionValuesChange,0.0,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_08,PredictionValuesChange,0.0,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_09,PredictionValuesChange,0.0,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_10,PredictionValuesChange,0.0,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_11,PredictionValuesChange,0.0,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,xmpca_12,PredictionValuesChange,0.0,cross_market
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag1,LossFunctionChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag2,LossFunctionChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag3,LossFunctionChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag4,LossFunctionChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag5,LossFunctionChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,carry_roll,LossFunctionChange,0.0,carry_roll
NOR_10Y,5,GFC,GFC,walk_forward,mom_63d,LossFunctionChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_1m,LossFunctionChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_3m,LossFunctionChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_6m,LossFunctionChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_12m,LossFunctionChange,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,dev_ma_3m,LossFunctionChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,dev_ma_12m,LossFunctionChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,vol_20d,LossFunctionChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,vol_regime,LossFunctionChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,vol_zscore,LossFunctionChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,level_zscore,LossFunctionChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,slope_10_1,LossFunctionChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,slope_10_5,LossFunctionChange,8.70685989882436e-05,curve
NOR_10Y,5,GFC,GFC,walk_forward,slope_5_1,LossFunctionChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,sofr_mom_1m,LossFunctionChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_level,LossFunctionChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_chg_1d,LossFunctionChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_mom_1m,LossFunctionChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_term_slope,LossFunctionChange,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,swap_ibor_basis,LossFunctionChange,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,move_level,LossFunctionChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,move_zscore,LossFunctionChange,0.00014455837398533178,vol
NOR_10Y,5,GFC,GFC,walk_forward,vix_level,LossFunctionChange,9.160762967928837e-05,vol
NOR_10Y,5,GFC,GFC,walk_forward,vix_zscore,LossFunctionChange,8.293594808694849e-05,vol
NOR_10Y,5,GFC,GFC,walk_forward,v2x_level,LossFunctionChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,vxn_level,LossFunctionChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,ovx_level,LossFunctionChange,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,gvz_level,LossFunctionChange,0.0002461118566774584,vol
NOR_10Y,5,GFC,GFC,walk_forward,spx_mom_1m,LossFunctionChange,0.0,macro
